,res_95,res_92,res_0,das_95,das_92,das_0,sel_yet_95,sel_yet_92,sel_yet_0,vol_97,vol_93,vol_0,lft_95,lft_92,lft_0,lft_tom_95,lft_tom_92,lft_tom_0,date,qtt_yet_98_td1,qtt_yet_98_td2,qtt_yet_98_td3,qtt_yet_92_td1,qtt_yet_92_td2,qtt_yet_92_td3,qtt_yet_95_td1,qtt_yet_95_td2,qtt_yet_95_td3,qtt_yet_0_td1,qtt_yet_0_td2,qtt_yet_0_td3,qtt_98_td1,qtt_98_td2,qtt_98_td3,qtt_92_td1,qtt_92_td2,qtt_92_td3,qtt_95_td1,qtt_95_td2,qtt_95_td3,qtt_0_td1,qtt_0_td2,qtt_0_td3,sta,note
11,13.623703703703704,19.817777777777778,13.919491525423728,5.636450011122464,4.652888496541956,2.721596280322794,1.9646592592592593,8.869281481481481,4.177508474576271,20.0,40.0,22.5,8.340955555555555,5.051503703703704,12.758016949152543,10.305614814814813,13.920785185185185,16.935525423728812,2019-12-31,,,,,,24.0,,,,,,,,,,,,,,,,,,,惠安螺城站,
12,13.828888888888889,31.58962962962963,15.392372881355932,3.308231633790393,3.8413149450064914,10.866431946764953,3.4093407407407406,7.559814814814815,1.1818389830508473,20.0,40.0,22.5,9.580451851851851,15.970185185185183,8.289466101694915,12.989792592592591,23.529999999999998,9.471305084745762,2019-12-31,,,,,,,,,,,,,,,,,,20.0,,,,,,,惠安螺阳站,
13,13.634814814814815,30.26074074074074,10.377118644067796,14.599512195121953,13.634143763598791,3.336018233239542,0.7592592592592593,2.0324518518518517,2.3462457627118645,20.0,40.0,22.5,7.124444444444444,11.771711111111111,14.469127118644069,7.883703703703704,13.804162962962963,16.815372881355934,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,惠安接待站,
14,3.85037037037037,22.48296296296296,6.211016949152542,16.38185865737277,8.8362120804606,5.287249406408343,0.8118962962962962,3.3875333333333333,0.6924237288135593,16.5,33.33,22.5,1.4615259259259261,4.2345703703703705,16.981406779661015,2.2734222222222225,7.622103703703704,17.673830508474573,2019-12-31,,,,,10.0,,,12.0,,,,,,,,,,,,,,,,,惠安南环城路站,
15,12.028888888888888,15.387407407407407,9.332203389830509,8.775545192703333,2.8023744304051283,4.180815162311542,1.080148148148148,4.5809037037037035,1.622220338983051,20.0,26.6,22.5,9.05125925925926,15.793496296296297,14.790016949152541,10.131407407407407,20.3744,16.412237288135593,2019-12-31,,,,,,,,,,,,,,,,,16.0,,,,,,,,惠安南北主干道站,
16,11.248888888888889,6.741481481481482,13.729661016949153,1.8027830918535999,1.3108019379718618,7.79098060523021,8.70814074074074,22.26994074074074,1.434949152542373,20.0,20.0,22.5,10.459251851851851,10.528459259259257,10.20528813559322,19.16739259259259,32.7984,11.640237288135593,2019-12-31,,,,25.0,,,,,7.0,,,,,,,,,,,,,,,,莆田城西站,
17,9.088148148148148,15.256296296296297,26.572033898305083,2.8384306298466973,1.7954207426567212,6.0374738285967435,7.235740740740741,17.102562962962963,3.978822033898305,22.5,22.5,30.0,6.647592592592592,6.346266666666667,7.406788135593223,13.883333333333333,23.44882962962963,11.385610169491528,2019-12-31,,,,18.0,,,14.0,,,,,,,,,,,,,,,,,,莆田荔园站,
19,15.517777777777777,22.258518518518517,10.046610169491526,7.907181571815718,3.782018479033404,3.071527777777778,1.64,5.211111111111111,2.440677966101695,20.0,33.3,22.5,6.122222222222223,16.252592592592592,14.89406779661017,7.762222222222222,21.463703703703704,17.334745762711865,2019-12-31,,,,,,,,,,,,,,,,,,18.0,,,,,,,福清渔溪站,柴汽油不大于30000升
20,8.512592592592593,10.42074074074074,7.970338983050848,20.639743589743595,6.6575814536340845,4.897396630934151,0.28888888888888886,1.1822222222222223,1.1067796610169491,12.0,20.0,18.0,3.7762962962962954,10.761481481481482,11.136440677966101,4.065185185185184,11.943703703703704,12.24322033898305,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,闽侯尚干站,
21,6.341481481481481,21.352592592592593,6.055084745762712,7.439680232558139,10.35216150081566,14.931407942238268,0.5096296296296297,1.8162962962962963,0.2347457627118644,20.0,33.0,40.0,14.168148148148148,13.463703703703704,34.179661016949154,14.677777777777777,15.280000000000001,34.41440677966102,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,福清渔平站,
22,14.153333333333334,7.184444444444445,13.10593220338983,10.492052980132451,3.7199209188476745,8.948275862068964,1.6777777777777778,3.9340740740740743,1.1796610169491526,20.0,20.0,23.0,1.5244444444444436,6.749629629629629,11.073728813559322,3.2022222222222214,10.683703703703703,12.253389830508475,2019-12-31,,,,10.0,,,6.0,,,,,,,,,,,,,,,,,,福清江阴站,
23,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,27.0,15.0,0.0,27.0,15.0,0.0,27.0,15.0,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,闽侯白沙站,
24,9.304444444444444,25.684444444444445,10.200847457627118,17.569364161849713,17.938828259620905,28.843450479233226,0.3844444444444444,1.2896296296296297,0.2652542372881356,34.0,68.0,39.0,25.080000000000002,43.605185185185185,29.064406779661017,25.464444444444446,44.894814814814815,29.329661016949153,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,宁德南阳左区站,
25,6.085925925925926,12.651111111111112,22.780508474576273,2.1234430604982206,4.28416588124411,48.71836734693878,1.665185185185185,2.3577777777777778,0.4152542372881356,34.0,68.0,39.0,29.579259259259256,57.70666666666666,16.634745762711862,31.24444444444444,60.06444444444444,17.049999999999997,2019-12-31,,,,,,,,,,,,,,,,,16.0,,,,,,,,宁德南阳右区站,
26,6.94962962962963,36.0162962962963,19.23220338983051,14.665432098765434,66.53829160530192,43.359030837004404,0.3,0.502962962962963,0.3847457627118644,34.0,68.0,39.0,27.35037037037037,32.486666666666665,20.152542372881356,27.65037037037037,32.989629629629626,20.537288135593222,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,宁德东狮山南区站 ,
27,15.573333333333334,23.728148148148147,19.924576271186442,48.433884297520656,53.640712945590984,88.75324675324676,0.2688888888888889,0.39481481481481484,0.19576271186440677,34.0,68.0,39.0,18.695555555555554,44.666666666666664,19.271186440677965,18.964444444444442,45.06148148148148,19.466949152542373,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,宁德东狮山北区站,
29,13.9748,15.8933,27.5008,13.388960506269779,10.707189857165783,36.54188635032221,0.8533,1.2462,0.6828,33.3,33.3,76.0,20.178499999999996,18.652899999999995,49.182,21.031799999999997,19.899099999999997,49.8648,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,三明秀村南区站,
30,30.1726,27.46,25.8966,30.87704001788509,12.959109353865363,26.749083409715855,0.8946,1.9222,0.8728,33.3,33.3,76.0,4.021999999999998,7.762199999999996,50.9762,4.916599999999997,9.684399999999997,51.849,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,三明秀村北区站,
31,19.9363,26.6622,19.0754,13.827183076188959,13.374861326824938,20.61809107922645,1.2574,1.8028,0.8015,33.3,33.3,36.0,14.621099999999998,8.440599999999998,17.726100000000002,15.878499999999999,10.243399999999998,18.527600000000003,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,德化戴云山左区站,
32,16.2778,21.0837,7.6466,11.50599279188668,7.4795996610032685,4.777913190212806,1.1931,2.4779,1.0667,33.3,33.3,36.0,18.2153,14.694199999999997,29.4201,19.4084,17.172099999999997,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,德化戴云山右区站,
33,14.0019,13.6257,13.7183,2.63777496257054,2.376351699279094,13.674911228113137,4.3415,4.6608,0.8167,26.6,26.6,30.0,16.939600000000002,17.6351,17.0984,21.281100000000002,22.295900000000003,17.915100000000002,2019-12-31,,,,,,,,,,,,,,,,13.0,,,,,,,,,连江服务区站,
34,0.0,0.0,0.0,,,,0.0,0.0,0.0,26.0,26.0,60.0,26.0,26.0,60.0,,,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,营前服务区站,
35,11.743,21.9704,17.7941,39.95219469795742,27.69990015689631,11.067300711485407,0.2301,0.7011,1.3774,24.0,24.0,54.0,12.4871,2.7306999999999984,37.5833,,,38.9607,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,闽浙服务区东区站,
36,7.557,15.0768,29.5742,,57.20000000000001,,0.0,0.219,0.0,26.0,26.0,30.0,18.442999999999998,11.142199999999999,0.42579999999999885,,,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,上杭出入口服务区站,
37,7.2933,20.6719,10.9975,3.5266171003717477,6.663443153404913,23.27134986225896,1.345,2.7196,0.363,33.0,33.0,36.0,27.051699999999997,15.047699999999999,25.365499999999997,,,,2019-12-31,,,,,,,,,,,,,,,,9.0,,,,,,,,,蕉城林厝东区站（高速）,
38,10.8007,24.8333,11.0508,10.418866018436674,20.28890102886279,34.78232405891981,0.7919,1.0983,0.2444,33.0,33.0,36.0,22.9912,9.264999999999999,25.193599999999996,,,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,蕉城林厝西区站（高速）,
39,6.6296,22.4978,12.7875,183.81117533718688,28.407576189119908,146.04136947218262,0.1038,0.7022,0.0701,26.0,26.0,30.0,4.4742,4.204399999999999,17.2826,,,,2019-12-31,,,,,,,,15.0,,,,,,,,,,,,,,,,,鸳鸯溪东区站（高速）,
40,5.8063,20.6,10.0532,66.26393668272539,15.554981041020337,43.022935779816514,0.2906,1.1604,0.1744,26.0,26.0,30.0,4.4843,6.560399999999999,20.121199999999998,,,,2019-12-31,,,,,,,,16.0,,,,,,,,,,,,,,,,,鸳鸯溪西区加油站,
41,10.0508,11.3976,10.7311,20.250539956803458,13.401393517116025,89.80351262349068,0.3704,0.6602,0.0911,26.0,26.0,30.0,16.319599999999998,15.262599999999999,19.360000000000003,,,19.451100000000004,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,古田临水南区加油站,
42,13.5711,14.799,12.4887,37.76936257710761,44.300180831826395,709.9071428571428,0.2918,0.2765,0.014,26.0,26.0,30.0,12.7207,11.477500000000001,17.525299999999998,,,17.539299999999997,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,古田临水北区加油站,
43,0.0,0.0,15.978813559322035,,,7.57819225251076,0.0,0.0,1.7720338983050847,,,,0.0,0.0,-14.20677966101695,,,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,马尾公交场站,
45,10.231111111111112,10.177037037037037,8.245762711864407,3.954070435294227,1.9475789498443201,3.35098320769016,3.965814814814815,10.07765925925926,1.699728813559322,20.0,20.0,22.5,5.734703703703703,7.900622222222223,15.953966101694915,9.700518518518518,17.97828148148148,17.65369491525424,2019-12-31,,,,12.0,,,8.0,,,,,,,,,,,15.0,,,,,,,南安霞美站,
46,13.191851851851851,21.685185185185187,8.293220338983051,12.834680841559834,5.222685652246872,5.134596589058014,0.8291481481481481,3.6638592592592594,1.1185338983050848,20.0,33.0,22.5,7.637296296296297,14.978674074074073,15.325313559322034,8.466444444444445,18.642533333333333,16.44384745762712,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,安溪城厢站,
47,3.383703703703704,11.556296296296296,18.527966101694915,0.5401501190201953,1.9654770507094208,28.23638650931528,1.5434666666666665,4.582244444444444,0.565864406779661,8.0,16.7,22.5,6.159762962962962,9.725948148148149,4.537898305084746,7.703229629629629,14.308192592592594,5.103762711864407,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,南安柳城站,92#26500升
48,10.35925925925926,10.300740740740741,13.669491525423728,10.766002205792248,3.4654924586167835,13.434287586517591,0.725362962962963,2.2365481481481484,0.8276949152542372,16.6,20.0,22.5,6.9661037037037055,11.935807407407408,9.65820338983051,7.691466666666669,14.172355555555557,10.485898305084747,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,南安罗东站,
49,14.022962962962962,14.445185185185185,16.301694915254238,6.58110542685725,2.027754803108841,14.582004115707084,1.7433185185185185,5.866185185185185,0.9430593220338983,15.0,20.0,18.75,2.720355555555556,11.421,3.39136440677966,4.463674074074074,17.287185185185184,4.334423728813558,2019-12-31,,,,,,,,,,,,,,,,,,16.0,,,,,,,南安枫树站,56655
50,10.620740740740741,7.545185185185185,2.4754237288135594,6.970532538321777,5.477656163327155,8.69411527758939,1.157837037037037,2.7375185185185185,2.06178813559322,13.3,16.6,22.5,3.8370962962962967,1.7923333333333344,4.08636440677966,4.994933333333334,4.529851851851853,6.1481525423728804,2019-12-31,,,,,,10.0,,,,18.0,,,,,,,,,,,,,,,南安水头站,92#30000升
51,10.218518518518518,12.474074074074075,8.727118644067797,5.718286364490007,2.2262083588121127,1.9224023567824753,1.341051851851852,4.457837037037037,3.213228813559322,12.0,20.0,18.0,3.1225333333333336,11.983762962962963,12.486110169491525,4.4635851851851855,16.4416,15.699338983050847,2019-12-31,,,,,,,,,,,,,,,,,,14.0,,,,,,,安溪湖头站,
52,4.017777777777778,12.751851851851852,13.49406779661017,1.848768789270878,1.9431597712311892,13.181182570708257,5.121125925925926,10.396392592592592,0.8302796610169492,12.0,20.0,18.0,5.103348148148148,7.644540740740741,5.3362118644067795,10.224474074074074,18.040933333333335,6.166491525423728,2019-12-31,,,,,,10.0,,,8.0,,,,,,,,,10.0,,,,,,,安溪河滨南路站,
53,12.720740740740741,26.32148148148148,19.12542372881356,17.12523541664068,9.810344247811958,14.40916457934286,0.5939037037037037,2.4231037037037035,1.1503389830508475,20.0,40.0,22.5,7.8731629629629625,16.101622222222222,4.524915254237289,8.467066666666666,18.524725925925924,5.6752542372881365,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,安溪官桥站,
54,8.276296296296296,16.563703703703705,11.604237288135593,10.461324022951173,9.910993063850299,4.97791527666474,0.5473777777777779,1.4139555555555554,1.8188813559322035,10.0,20.0,22.5,2.2710814814814815,4.85025185185185,12.71464406779661,2.818459259259259,6.264207407407405,14.533525423728815,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,南安石井站,
55,19.675555555555555,19.10814814814815,17.01101694915254,27.340618015397165,6.491091029468134,25.39890450107168,0.6263777777777778,2.5509037037037037,0.5693559322033899,23.3,23.3,26.0,4.250822222222224,6.742755555555554,9.558338983050849,4.877200000000002,9.293659259259258,10.127694915254239,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,南安码头站,
56,18.416296296296295,22.682962962962964,31.847457627118644,17.56027775728211,4.717926018504054,56.381694826798885,0.9035333333333333,4.267333333333333,0.5196271186440677,20.0,33.0,62.0,2.4872370370370382,14.584370370370369,30.672169491525423,3.3907703703703715,18.851703703703702,31.19179661016949,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,安溪南翼北站,
57,17.38,29.95777777777778,8.934745762711865,11.350326271210461,7.112895505287501,4.198079827039557,1.3065703703703704,3.853251851851852,1.5208728813559322,20.0,40.0,22.5,3.9265703703703716,13.895474074074073,15.086127118644068,5.233140740740742,17.748725925925925,16.607,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,安溪参内站,
58,1.4228148148148148,4.180748148148148,14.650847457627119,8.042301184433164,4.522128451576696,66.02700453158235,0.48155555555555557,2.0854666666666666,0.18327118644067797,6.6,13.3,15.0,0.6587407407407404,3.404718518518519,0.5324237288135589,1.140296296296296,5.490185185185186,0.7156949152542369,2019-12-31,,,,,,,5.0,,,,,,,,,,,,,,,,,,安溪虎邱站,
60,12.668148148148148,15.34,15.495762711864407,4.9486594095004905,2.6221812105068083,7.477239353891337,3.358111111111111,11.551451851851851,1.7313559322033898,20.0,40.0,22.5,4.189962962962962,18.71145185185185,8.735593220338984,7.548074074074073,30.262903703703703,10.466949152542373,2019-12-31,,,,,,,,,,,,,,,,,24.0,,,,,,,,泉州北峰站,
61,6.3933333333333335,12.293333333333333,18.89322033898305,1.4435656437064925,2.12789601973509,16.340035416825533,8.204222222222223,12.098022222222221,1.0001949152542373,20.0,30.0,31.0,13.81088888888889,13.804688888888888,13.106974576271188,22.01511111111111,25.90271111111111,14.107169491525426,2019-12-31,,,,16.0,,,8.0,,,,,,,,,11.0,,,,,,,,,泉州东湖街站,
62,18.83037037037037,40.29851851851852,21.469491525423727,2.3223791092510444,4.107534466029859,9.705888746386105,10.454955555555555,13.08534814814815,1.9492796610169492,24.0,48.0,28.0,7.624585185185184,4.786829629629629,8.479788135593221,18.07954074074074,17.87217777777778,10.42906779661017,2019-12-31,,,,,,16.0,,,8.0,,,,,,,,,8.0,,,,,,,泉州田安路站,
63,9.42074074074074,19.702222222222222,20.64915254237288,1.7123063511050947,2.6112096614841205,10.551929604395278,7.808614814814814,13.270562962962961,1.7152457627118645,20.0,40.0,22.5,11.887874074074073,16.068340740740737,3.566093220338983,19.696488888888886,29.3389037037037,5.281338983050848,2019-12-31,,,,,,,,,,,,,,,,17.0,,,,,,,,,泉州城东站,
64,14.373333333333333,19.61037037037037,13.766101694915255,4.079616613418531,3.9842803799447255,3.222923545970798,2.8981481481481484,10.305592592592593,3.4801016949152546,20.0,40.0,22.5,8.524814814814816,6.695222222222224,12.213999999999999,11.422962962962965,17.000814814814817,15.694101694915254,2019-12-31,,,,,,24.0,,,,,,,,,,,,,,,,,,,泉州普贤西站,
65,16.02,14.667407407407408,10.635593220338983,5.981979551824414,3.0929617097829665,4.467387741724025,2.251762962962963,11.677288888888889,1.809915254237288,20.0,33.0,38.0,6.231762962962963,6.0098814814814805,29.174322033898306,8.483525925925926,17.687170370370367,30.984237288135596,2019-12-31,,,,,,24.0,,,,,,,,,,,,,,,,,,,石狮鸿山站,
66,11.735555555555555,18.434814814814814,13.977966101694916,5.952363809167231,2.918512469803681,21.443564545367813,1.5431777777777778,5.442777777777778,0.5329322033898305,17.7,21.4,24.0,7.507622222222222,8.407962962962962,10.554966101694914,9.0508,13.85074074074074,11.087898305084744,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,石狮世茂站,
67,17.01703703703704,36.46666666666667,22.228813559322035,6.7065800407947425,5.897631415908117,2.4990744567276235,2.157140740740741,5.750896296296296,7.874440677966102,23.0,46.0,27.0,8.140103703703701,15.284229629629628,12.645627118644068,10.297244444444441,21.035125925925925,20.52006779661017,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,泉州东海市政站,
68,20.524444444444445,15.039259259259259,44.828813559322036,4.9500433721510335,3.8129479463924127,17.342621850959617,4.944288888888889,7.865111111111111,2.43785593220339,33.3,33.3,75.0,11.21984444444444,8.625851851851849,32.609042372881355,16.16413333333333,16.49096296296296,35.046898305084746,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,南安1号站,
69,24.458518518518517,17.551111111111112,40.257627118644066,11.577062334866424,5.050526462798458,24.57106252795618,1.8924074074074073,2.9702074074074076,1.5346355932203388,33.3,33.3,75.0,10.733888888888888,18.719096296296293,36.27700847457627,12.626296296296296,21.6893037037037,37.81164406779661,2019-12-31,,,,,,,,,,,,,,,,,16.0,,,,,,,,南安2号站,
70,24.127407407407407,22.937037037037037,19.32033898305085,25.348294856287577,20.42425456758241,70.00495259657563,0.8512370370370371,0.9981777777777777,0.23955932203389832,33.3,33.3,75.0,10.023829629629628,11.361140740740739,55.91922033898305,10.875066666666665,12.359318518518517,56.15877966101695,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,罗东1号站,
71,14.184444444444445,18.266666666666666,12.655932203389831,14.047868201454293,11.352388188272808,42.93893129770992,0.8281999999999999,1.3844370370370371,0.23535593220338985,33.3,33.3,75.0,19.94375555555555,16.41777037037037,62.57942372881356,20.77195555555555,17.80220740740741,62.81477966101695,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,罗东2号站,
72,17.971851851851852,11.606666666666667,57.21779661016949,7.06248003734552,4.193693559664966,16.24015326789405,3.3163777777777774,5.974844444444445,3.3662118644067798,33.3,33.3,75.0,10.644525925925922,11.668177777777775,21.148415254237285,13.9609037037037,17.64302222222222,24.514627118644064,2019-12-31,,,,,16.0,,,8.0,,,,,,,,,,,,,,,,,达埔1号站,
73,22.085925925925928,18.12814814814815,63.50677966101695,8.940502866208572,3.7252189377621585,23.059192388084583,2.1851037037037035,4.181807407407407,2.643491525423729,33.3,33.3,75.0,13.399177777777773,19.353659259259256,14.136711864406779,15.584281481481476,23.535466666666665,16.780203389830508,2019-12-31,,,,,,,,,,,,,,,,16.0,,,,,,,,,达埔2号站,
74,14.448148148148148,6.045925925925926,10.89406779661017,10.171546898351021,2.8941958907908223,12.91177087704574,1.1697481481481482,6.598007407407407,0.6462372881355932,20.0,26.6,22.5,6.7216000000000005,11.552081481481483,12.252169491525423,7.891348148148149,18.15008888888889,12.898406779661016,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,德化龙浔站,
76,12.287407407407407,12.18074074074074,12.335833333333333,3.1577863155150085,1.595581521784655,7.170290585139186,5.142022222222222,18.570496296296295,1.364775,18.0,20.5,22.5,4.3546148148148145,6.8897555555555545,11.528941666666666,9.496637037037036,25.46025185185185,12.893716666666666,2019-12-31,,,,20.0,,,,,,,,,,,,,,,,,,,,,晋江陈埭站,
77,11.44,26.926666666666666,22.520833333333332,2.6471633099438563,3.150042909029967,2.1650888124580465,6.380414814814815,12.817814814814815,9.224025,23.0,46.0,26.0,9.940414814814815,15.89114814814815,12.703191666666667,16.32082962962963,28.708962962962964,21.927216666666666,2019-12-31,,,,,16.0,,,8.0,,,,,,,,11.0,,,,,,,,,晋江博览大道站,
78,0.0,0.0,0.0,,,,0.0,0.0,0.0,20.0,40.0,22.5,20.0,40.0,22.5,20.0,40.0,22.5,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,晋江社店站,
79,6.164444444444444,6.011111111111111,10.315,2.5261441292193,2.648193070846551,20.203378070727002,1.4308148148148148,3.572666666666667,0.38434166666666664,10.0,10.0,11.0,5.26637037037037,1.561555555555556,1.069341666666667,6.697185185185185,5.134222222222223,1.4536833333333337,2019-12-31,,,,,,6.0,,,,,,,,,,,,,,,,,,,晋江伞都站,
80,6.431111111111111,24.037777777777777,7.7525,5.1151506868038,6.04230456789352,,0.7587481481481481,3.556222222222222,0.0,20.0,40.0,22.5,14.327637037037038,19.518444444444444,14.747499999999999,15.086385185185186,23.074666666666666,14.747499999999999,2019-12-31,,,,,,,,,,,,,,,,,11.0,,,,,,,,晋江深沪站,
81,11.038518518518519,14.048148148148147,7.23,17.470347897673566,5.943765412244022,14.156793546760778,0.4858814814814815,1.934488888888889,0.33058333333333334,12.6,20.0,15.0,2.0473629629629624,7.886340740740741,8.100583333333333,2.5332444444444437,9.82082962962963,8.431166666666666,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,晋江英林站,
82,0.0,0.0,0.0,,,,0.0,0.0,0.0,6.6,15.0,15.25,6.6,15.0,15.25,6.6,15.0,15.25,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,晋江晋南站,
83,13.977777777777778,30.851111111111113,17.10333333333333,29.65401249399327,14.48373510646767,11.345711575692214,0.38537037037037036,1.9539925925925925,1.2827166666666667,16.6,33.3,18.7,3.007592592592594,4.402881481481477,2.879383333333334,3.3929629629629643,6.356874074074069,4.162100000000001,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,晋江永和站,柴油25000升
